Graph:
uk.ac.bris.cs.scotlandyard.model.a@175d5c17 -> uk.ac.bris.cs.scotlandyard.model.a@54343f60 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@175d5c17 -> uk.ac.bris.cs.scotlandyard.model.a@1bc81fc6 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@175d5c17 -> uk.ac.bris.cs.scotlandyard.model.a@640ac095 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@5529bb55 -> uk.ac.bris.cs.scotlandyard.model.a@6c3cdc8d [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@5529bb55 -> uk.ac.bris.cs.scotlandyard.model.a@2a422eb8 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@5529bb55 -> uk.ac.bris.cs.scotlandyard.model.a@e44b819 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@5529bb55 -> uk.ac.bris.cs.scotlandyard.model.a@47132006 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@5529bb55 -> uk.ac.bris.cs.scotlandyard.model.a@5f78dbaf [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@5730185c -> uk.ac.bris.cs.scotlandyard.model.a@b28eaa4 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@5730185c -> uk.ac.bris.cs.scotlandyard.model.a@4e8c04b6 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@5730185c -> uk.ac.bris.cs.scotlandyard.model.a@7a0b2bd0 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@4e8c04b6 -> uk.ac.bris.cs.scotlandyard.model.a@10411e71 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4e8c04b6 -> uk.ac.bris.cs.scotlandyard.model.a@4d3679b6 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4e8c04b6 -> uk.ac.bris.cs.scotlandyard.model.a@7b9b5593 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4e8c04b6 -> uk.ac.bris.cs.scotlandyard.model.a@1a937040 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4e8c04b6 -> uk.ac.bris.cs.scotlandyard.model.a@63316d12 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@7a0b2bd0 -> uk.ac.bris.cs.scotlandyard.model.a@40e16ee [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@7a0b2bd0 -> uk.ac.bris.cs.scotlandyard.model.a@4d294559 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@7a0b2bd0 -> uk.ac.bris.cs.scotlandyard.model.a@6e5fa287 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@7a0b2bd0 -> uk.ac.bris.cs.scotlandyard.model.a@1a1260c4 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@7a0b2bd0 -> uk.ac.bris.cs.scotlandyard.model.a@6c3fa280 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@b28eaa4 -> uk.ac.bris.cs.scotlandyard.model.a@cac6515 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@b28eaa4 -> uk.ac.bris.cs.scotlandyard.model.a@1ff4a59d [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@b28eaa4 -> uk.ac.bris.cs.scotlandyard.model.a@5a585744 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@b28eaa4 -> uk.ac.bris.cs.scotlandyard.model.a@353315d7 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@b28eaa4 -> uk.ac.bris.cs.scotlandyard.model.a@1669e2e7 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@fd196a1 -> uk.ac.bris.cs.scotlandyard.model.a@56f62366 [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@fd196a1 -> uk.ac.bris.cs.scotlandyard.model.a@3065912d [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@fd196a1 -> uk.ac.bris.cs.scotlandyard.model.a@1cae797 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@56f62366 -> uk.ac.bris.cs.scotlandyard.model.a@10fb7e0f [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@56f62366 -> uk.ac.bris.cs.scotlandyard.model.a@4e8cac8b [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@56f62366 -> uk.ac.bris.cs.scotlandyard.model.a@484f7644 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@4e8cac8b -> uk.ac.bris.cs.scotlandyard.model.a@2c128d83 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4e8cac8b -> uk.ac.bris.cs.scotlandyard.model.a@605b6378 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4e8cac8b -> uk.ac.bris.cs.scotlandyard.model.a@633c9520 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4e8cac8b -> uk.ac.bris.cs.scotlandyard.model.a@2b0088b4 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4e8cac8b -> uk.ac.bris.cs.scotlandyard.model.a@7d19106 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@10fb7e0f -> uk.ac.bris.cs.scotlandyard.model.a@c051525 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@10fb7e0f -> uk.ac.bris.cs.scotlandyard.model.a@47c509ac [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@10fb7e0f -> uk.ac.bris.cs.scotlandyard.model.a@101e31df [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@10fb7e0f -> uk.ac.bris.cs.scotlandyard.model.a@23ef7cc4 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@10fb7e0f -> uk.ac.bris.cs.scotlandyard.model.a@1b2984b7 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@484f7644 -> uk.ac.bris.cs.scotlandyard.model.a@3a01218 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@484f7644 -> uk.ac.bris.cs.scotlandyard.model.a@6c47fe55 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@484f7644 -> uk.ac.bris.cs.scotlandyard.model.a@62514b7a [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@484f7644 -> uk.ac.bris.cs.scotlandyard.model.a@2f91502 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@484f7644 -> uk.ac.bris.cs.scotlandyard.model.a@511fec22 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@1cae797 -> uk.ac.bris.cs.scotlandyard.model.a@611ff2e3 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@1cae797 -> uk.ac.bris.cs.scotlandyard.model.a@2d3219ce [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@1cae797 -> uk.ac.bris.cs.scotlandyard.model.a@6928664f [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@6928664f -> uk.ac.bris.cs.scotlandyard.model.a@71730201 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@6928664f -> uk.ac.bris.cs.scotlandyard.model.a@5b431d38 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@6928664f -> uk.ac.bris.cs.scotlandyard.model.a@4778e9b4 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@6928664f -> uk.ac.bris.cs.scotlandyard.model.a@71c660d2 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@6928664f -> uk.ac.bris.cs.scotlandyard.model.a@d63b55c [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@611ff2e3 -> uk.ac.bris.cs.scotlandyard.model.a@22768925 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@611ff2e3 -> uk.ac.bris.cs.scotlandyard.model.a@9fedd2d [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@611ff2e3 -> uk.ac.bris.cs.scotlandyard.model.a@17e8ae1b [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@611ff2e3 -> uk.ac.bris.cs.scotlandyard.model.a@1c13262 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@611ff2e3 -> uk.ac.bris.cs.scotlandyard.model.a@4b7cf460 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@2d3219ce -> uk.ac.bris.cs.scotlandyard.model.a@358bbe3a [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@2d3219ce -> uk.ac.bris.cs.scotlandyard.model.a@525abef0 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@2d3219ce -> uk.ac.bris.cs.scotlandyard.model.a@32a13b45 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@2d3219ce -> uk.ac.bris.cs.scotlandyard.model.a@905ad6 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@2d3219ce -> uk.ac.bris.cs.scotlandyard.model.a@8ca2a84 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3065912d -> uk.ac.bris.cs.scotlandyard.model.a@67fddb95 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@3065912d -> uk.ac.bris.cs.scotlandyard.model.a@69a213af [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@3065912d -> uk.ac.bris.cs.scotlandyard.model.a@576301c8 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@69a213af -> uk.ac.bris.cs.scotlandyard.model.a@26006025 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@69a213af -> uk.ac.bris.cs.scotlandyard.model.a@5ea1af74 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@69a213af -> uk.ac.bris.cs.scotlandyard.model.a@1301acf [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@69a213af -> uk.ac.bris.cs.scotlandyard.model.a@3a7072bf [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@69a213af -> uk.ac.bris.cs.scotlandyard.model.a@5fc62021 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@67fddb95 -> uk.ac.bris.cs.scotlandyard.model.a@7651f4b9 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@67fddb95 -> uk.ac.bris.cs.scotlandyard.model.a@7ff9a9a0 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@67fddb95 -> uk.ac.bris.cs.scotlandyard.model.a@78f6e5d2 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@67fddb95 -> uk.ac.bris.cs.scotlandyard.model.a@2cf06945 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@67fddb95 -> uk.ac.bris.cs.scotlandyard.model.a@42599e07 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@576301c8 -> uk.ac.bris.cs.scotlandyard.model.a@6565062d [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@576301c8 -> uk.ac.bris.cs.scotlandyard.model.a@537f6c3e [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@576301c8 -> uk.ac.bris.cs.scotlandyard.model.a@1ce8c204 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@576301c8 -> uk.ac.bris.cs.scotlandyard.model.a@51c46300 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@576301c8 -> uk.ac.bris.cs.scotlandyard.model.a@1cdd4ad8 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@b6663de -> uk.ac.bris.cs.scotlandyard.model.a@23d0f010 [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@b6663de -> uk.ac.bris.cs.scotlandyard.model.a@5faa73b4 [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@b6663de -> uk.ac.bris.cs.scotlandyard.model.a@28aecdb5 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@23d0f010 -> uk.ac.bris.cs.scotlandyard.model.a@552df538 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@23d0f010 -> uk.ac.bris.cs.scotlandyard.model.a@3e0b872d [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@23d0f010 -> uk.ac.bris.cs.scotlandyard.model.a@4095744a [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@552df538 -> uk.ac.bris.cs.scotlandyard.model.a@1fc3bf53 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@552df538 -> uk.ac.bris.cs.scotlandyard.model.a@1893aa0 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@552df538 -> uk.ac.bris.cs.scotlandyard.model.a@3b379ccb [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@552df538 -> uk.ac.bris.cs.scotlandyard.model.a@270340fe [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@552df538 -> uk.ac.bris.cs.scotlandyard.model.a@3c309edf [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3e0b872d -> uk.ac.bris.cs.scotlandyard.model.a@2b679e36 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3e0b872d -> uk.ac.bris.cs.scotlandyard.model.a@7149f442 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3e0b872d -> uk.ac.bris.cs.scotlandyard.model.a@7ec06434 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3e0b872d -> uk.ac.bris.cs.scotlandyard.model.a@49374ad2 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3e0b872d -> uk.ac.bris.cs.scotlandyard.model.a@39dd95e3 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4095744a -> uk.ac.bris.cs.scotlandyard.model.a@599a5848 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4095744a -> uk.ac.bris.cs.scotlandyard.model.a@32464015 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4095744a -> uk.ac.bris.cs.scotlandyard.model.a@3ff62c4a [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4095744a -> uk.ac.bris.cs.scotlandyard.model.a@24866928 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4095744a -> uk.ac.bris.cs.scotlandyard.model.a@3307c750 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@28aecdb5 -> uk.ac.bris.cs.scotlandyard.model.a@648ce4cc [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@28aecdb5 -> uk.ac.bris.cs.scotlandyard.model.a@237d98f0 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@28aecdb5 -> uk.ac.bris.cs.scotlandyard.model.a@6568d227 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@237d98f0 -> uk.ac.bris.cs.scotlandyard.model.a@23bb3262 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@237d98f0 -> uk.ac.bris.cs.scotlandyard.model.a@3cc9d1d8 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@237d98f0 -> uk.ac.bris.cs.scotlandyard.model.a@2da1ce23 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@237d98f0 -> uk.ac.bris.cs.scotlandyard.model.a@469bdc01 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@237d98f0 -> uk.ac.bris.cs.scotlandyard.model.a@73bc6d47 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@6568d227 -> uk.ac.bris.cs.scotlandyard.model.a@1f78aac2 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@6568d227 -> uk.ac.bris.cs.scotlandyard.model.a@3ca2aae0 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@6568d227 -> uk.ac.bris.cs.scotlandyard.model.a@75ae5d98 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@6568d227 -> uk.ac.bris.cs.scotlandyard.model.a@3be76271 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@6568d227 -> uk.ac.bris.cs.scotlandyard.model.a@79b05e4 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@648ce4cc -> uk.ac.bris.cs.scotlandyard.model.a@17a424b0 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@648ce4cc -> uk.ac.bris.cs.scotlandyard.model.a@1479046d [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@648ce4cc -> uk.ac.bris.cs.scotlandyard.model.a@3ef87c25 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@648ce4cc -> uk.ac.bris.cs.scotlandyard.model.a@699d4b93 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@648ce4cc -> uk.ac.bris.cs.scotlandyard.model.a@17d028df [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@5faa73b4 -> uk.ac.bris.cs.scotlandyard.model.a@49aa3e4e [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@5faa73b4 -> uk.ac.bris.cs.scotlandyard.model.a@11438118 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@5faa73b4 -> uk.ac.bris.cs.scotlandyard.model.a@3ec2b6c1 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@49aa3e4e -> uk.ac.bris.cs.scotlandyard.model.a@1ad5e725 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@49aa3e4e -> uk.ac.bris.cs.scotlandyard.model.a@16ee019f [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@49aa3e4e -> uk.ac.bris.cs.scotlandyard.model.a@77c78486 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@49aa3e4e -> uk.ac.bris.cs.scotlandyard.model.a@215f27f [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@49aa3e4e -> uk.ac.bris.cs.scotlandyard.model.a@152c117a [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@11438118 -> uk.ac.bris.cs.scotlandyard.model.a@241ab0da [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@11438118 -> uk.ac.bris.cs.scotlandyard.model.a@42996e28 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@11438118 -> uk.ac.bris.cs.scotlandyard.model.a@3e328973 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@11438118 -> uk.ac.bris.cs.scotlandyard.model.a@9b1382c [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@11438118 -> uk.ac.bris.cs.scotlandyard.model.a@4f5f7c22 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3ec2b6c1 -> uk.ac.bris.cs.scotlandyard.model.a@297adbb2 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3ec2b6c1 -> uk.ac.bris.cs.scotlandyard.model.a@3723771f [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3ec2b6c1 -> uk.ac.bris.cs.scotlandyard.model.a@329a3b5 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3ec2b6c1 -> uk.ac.bris.cs.scotlandyard.model.a@2e920036 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3ec2b6c1 -> uk.ac.bris.cs.scotlandyard.model.a@22504e2 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@60682a5a -> uk.ac.bris.cs.scotlandyard.model.a@49202520 [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@60682a5a -> uk.ac.bris.cs.scotlandyard.model.a@78aff34a [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@60682a5a -> uk.ac.bris.cs.scotlandyard.model.a@1fb0caae [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@1fb0caae -> uk.ac.bris.cs.scotlandyard.model.a@3518dfae [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@1fb0caae -> uk.ac.bris.cs.scotlandyard.model.a@3f2ecd48 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@1fb0caae -> uk.ac.bris.cs.scotlandyard.model.a@4cdde50b [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3518dfae -> uk.ac.bris.cs.scotlandyard.model.a@2aae3b5d [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3518dfae -> uk.ac.bris.cs.scotlandyard.model.a@40443d67 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3518dfae -> uk.ac.bris.cs.scotlandyard.model.a@bb5ea8b [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3518dfae -> uk.ac.bris.cs.scotlandyard.model.a@33d2711c [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3518dfae -> uk.ac.bris.cs.scotlandyard.model.a@64816656 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3f2ecd48 -> uk.ac.bris.cs.scotlandyard.model.a@7e1ab8b8 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3f2ecd48 -> uk.ac.bris.cs.scotlandyard.model.a@1fd41120 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3f2ecd48 -> uk.ac.bris.cs.scotlandyard.model.a@11c6d2fb [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3f2ecd48 -> uk.ac.bris.cs.scotlandyard.model.a@584b1906 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3f2ecd48 -> uk.ac.bris.cs.scotlandyard.model.a@67a94e3e [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4cdde50b -> uk.ac.bris.cs.scotlandyard.model.a@658b3bb3 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4cdde50b -> uk.ac.bris.cs.scotlandyard.model.a@53ad08cc [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4cdde50b -> uk.ac.bris.cs.scotlandyard.model.a@6baba761 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4cdde50b -> uk.ac.bris.cs.scotlandyard.model.a@6ba8103b [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@4cdde50b -> uk.ac.bris.cs.scotlandyard.model.a@465d7bce [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@78aff34a -> uk.ac.bris.cs.scotlandyard.model.a@34e9e6ed [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@78aff34a -> uk.ac.bris.cs.scotlandyard.model.a@8fdf5e5 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@78aff34a -> uk.ac.bris.cs.scotlandyard.model.a@5581649a [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@5581649a -> uk.ac.bris.cs.scotlandyard.model.a@52bb15a3 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@5581649a -> uk.ac.bris.cs.scotlandyard.model.a@bf28292 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@5581649a -> uk.ac.bris.cs.scotlandyard.model.a@3ef5fa9d [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@5581649a -> uk.ac.bris.cs.scotlandyard.model.a@69eb9b3a [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@5581649a -> uk.ac.bris.cs.scotlandyard.model.a@5509991d [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@34e9e6ed -> uk.ac.bris.cs.scotlandyard.model.a@3248a13a [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@34e9e6ed -> uk.ac.bris.cs.scotlandyard.model.a@23f884fc [Value: TAXI(YELLOW@91, 105)]
